fastq_aspera	run_accession
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479210/ERR479210_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479210/ERR479210_2.fastq.gz	ERR479210
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479212/ERR479212_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479212/ERR479212_2.fastq.gz	ERR479212
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479222/ERR479222_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479222/ERR479222_2.fastq.gz	ERR479222
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479224/ERR479224_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479224/ERR479224_2.fastq.gz	ERR479224
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479225/ERR479225_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479225/ERR479225_2.fastq.gz	ERR479225
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479226/ERR479226_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479226/ERR479226_2.fastq.gz	ERR479226
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479227/ERR479227_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479227/ERR479227_2.fastq.gz	ERR479227
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479228/ERR479228_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479228/ERR479228_2.fastq.gz	ERR479228
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479229/ERR479229_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479229/ERR479229_2.fastq.gz	ERR479229
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479230/ERR479230_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479230/ERR479230_2.fastq.gz	ERR479230
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479231/ERR479231_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479231/ERR479231_2.fastq.gz	ERR479231
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479232/ERR479232_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479232/ERR479232_2.fastq.gz	ERR479232
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479235/ERR479235_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479235/ERR479235_2.fastq.gz	ERR479235
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479242/ERR479242_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479242/ERR479242_2.fastq.gz	ERR479242
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479243/ERR479243_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479243/ERR479243_2.fastq.gz	ERR479243
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479245/ERR479245_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479245/ERR479245_2.fastq.gz	ERR479245
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479246/ERR479246_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479246/ERR479246_2.fastq.gz	ERR479246
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479248/ERR479248_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479248/ERR479248_2.fastq.gz	ERR479248
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479255/ERR479255_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479255/ERR479255_2.fastq.gz	ERR479255
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479256/ERR479256_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479256/ERR479256_2.fastq.gz	ERR479256
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479260/ERR479260_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479260/ERR479260_2.fastq.gz	ERR479260
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479262/ERR479262_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479262/ERR479262_2.fastq.gz	ERR479262
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479266/ERR479266_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479266/ERR479266_2.fastq.gz	ERR479266
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479277/ERR479277_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479277/ERR479277_2.fastq.gz	ERR479277
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479279/ERR479279_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479279/ERR479279_2.fastq.gz	ERR479279
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479282/ERR479282_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479282/ERR479282_2.fastq.gz	ERR479282
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479287/ERR479287_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479287/ERR479287_2.fastq.gz	ERR479287
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479290/ERR479290_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479290/ERR479290_2.fastq.gz	ERR479290
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479293/ERR479293_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479293/ERR479293_2.fastq.gz	ERR479293
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479294/ERR479294_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479294/ERR479294_2.fastq.gz	ERR479294
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479295/ERR479295_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479295/ERR479295_2.fastq.gz	ERR479295
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479303/ERR479303_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479303/ERR479303_2.fastq.gz	ERR479303
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479304/ERR479304_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479304/ERR479304_2.fastq.gz	ERR479304
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479306/ERR479306_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479306/ERR479306_2.fastq.gz	ERR479306
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479308/ERR479308_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479308/ERR479308_2.fastq.gz	ERR479308
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479311/ERR479311_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479311/ERR479311_2.fastq.gz	ERR479311
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479317/ERR479317_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479317/ERR479317_2.fastq.gz	ERR479317
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479318/ERR479318_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479318/ERR479318_2.fastq.gz	ERR479318
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479321/ERR479321_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479321/ERR479321_2.fastq.gz	ERR479321
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479322/ERR479322_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479322/ERR479322_2.fastq.gz	ERR479322
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479323/ERR479323_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479323/ERR479323_2.fastq.gz	ERR479323
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479330/ERR479330_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479330/ERR479330_2.fastq.gz	ERR479330
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479333/ERR479333_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479333/ERR479333_2.fastq.gz	ERR479333
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479335/ERR479335_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479335/ERR479335_2.fastq.gz	ERR479335
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479337/ERR479337_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479337/ERR479337_2.fastq.gz	ERR479337
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479339/ERR479339_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479339/ERR479339_2.fastq.gz	ERR479339
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479345/ERR479345_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479345/ERR479345_2.fastq.gz	ERR479345
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479350/ERR479350_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479350/ERR479350_2.fastq.gz	ERR479350
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479353/ERR479353_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479353/ERR479353_2.fastq.gz	ERR479353
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479354/ERR479354_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479354/ERR479354_2.fastq.gz	ERR479354
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479356/ERR479356_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479356/ERR479356_2.fastq.gz	ERR479356
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479357/ERR479357_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479357/ERR479357_2.fastq.gz	ERR479357
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479360/ERR479360_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479360/ERR479360_2.fastq.gz	ERR479360
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479364/ERR479364_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479364/ERR479364_2.fastq.gz	ERR479364
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479366/ERR479366_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479366/ERR479366_2.fastq.gz	ERR479366
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479372/ERR479372_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479372/ERR479372_2.fastq.gz	ERR479372
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479378/ERR479378_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479378/ERR479378_2.fastq.gz	ERR479378
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479379/ERR479379_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479379/ERR479379_2.fastq.gz	ERR479379
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479381/ERR479381_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479381/ERR479381_2.fastq.gz	ERR479381
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479386/ERR479386_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479386/ERR479386_2.fastq.gz	ERR479386
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479387/ERR479387_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479387/ERR479387_2.fastq.gz	ERR479387
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479388/ERR479388_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479388/ERR479388_2.fastq.gz	ERR479388
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479392/ERR479392_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479392/ERR479392_2.fastq.gz	ERR479392
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479397/ERR479397_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479397/ERR479397_2.fastq.gz	ERR479397
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479407/ERR479407_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479407/ERR479407_2.fastq.gz	ERR479407
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479408/ERR479408_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479408/ERR479408_2.fastq.gz	ERR479408
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479409/ERR479409_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479409/ERR479409_2.fastq.gz	ERR479409
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479410/ERR479410_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479410/ERR479410_2.fastq.gz	ERR479410
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479411/ERR479411_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479411/ERR479411_2.fastq.gz	ERR479411
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479412/ERR479412_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479412/ERR479412_2.fastq.gz	ERR479412
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479418/ERR479418_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479418/ERR479418_2.fastq.gz	ERR479418
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479437/ERR479437_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479437/ERR479437_2.fastq.gz	ERR479437
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479439/ERR479439_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479439/ERR479439_2.fastq.gz	ERR479439
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479444/ERR479444_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479444/ERR479444_2.fastq.gz	ERR479444
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479446/ERR479446_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479446/ERR479446_2.fastq.gz	ERR479446
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479450/ERR479450_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479450/ERR479450_2.fastq.gz	ERR479450
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479453/ERR479453_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479453/ERR479453_2.fastq.gz	ERR479453
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479454/ERR479454_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479454/ERR479454_2.fastq.gz	ERR479454
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479455/ERR479455_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479455/ERR479455_2.fastq.gz	ERR479455
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479456/ERR479456_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479456/ERR479456_2.fastq.gz	ERR479456
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479458/ERR479458_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479458/ERR479458_2.fastq.gz	ERR479458
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479459/ERR479459_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479459/ERR479459_2.fastq.gz	ERR479459
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479463/ERR479463_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479463/ERR479463_2.fastq.gz	ERR479463
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479465/ERR479465_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479465/ERR479465_2.fastq.gz	ERR479465
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479468/ERR479468_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479468/ERR479468_2.fastq.gz	ERR479468
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479470/ERR479470_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479470/ERR479470_2.fastq.gz	ERR479470
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479476/ERR479476_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479476/ERR479476_2.fastq.gz	ERR479476
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479477/ERR479477_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479477/ERR479477_2.fastq.gz	ERR479477
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479479/ERR479479_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479479/ERR479479_2.fastq.gz	ERR479479
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479480/ERR479480_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479480/ERR479480_2.fastq.gz	ERR479480
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479490/ERR479490_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479490/ERR479490_2.fastq.gz	ERR479490
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479491/ERR479491_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479491/ERR479491_2.fastq.gz	ERR479491
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479492/ERR479492_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479492/ERR479492_2.fastq.gz	ERR479492
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479494/ERR479494_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479494/ERR479494_2.fastq.gz	ERR479494
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479498/ERR479498_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479498/ERR479498_2.fastq.gz	ERR479498
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479500/ERR479500_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479500/ERR479500_2.fastq.gz	ERR479500
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479501/ERR479501_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479501/ERR479501_2.fastq.gz	ERR479501
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479502/ERR479502_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479502/ERR479502_2.fastq.gz	ERR479502
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479505/ERR479505_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479505/ERR479505_2.fastq.gz	ERR479505
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479507/ERR479507_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479507/ERR479507_2.fastq.gz	ERR479507
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479508/ERR479508_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479508/ERR479508_2.fastq.gz	ERR479508
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479511/ERR479511_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479511/ERR479511_2.fastq.gz	ERR479511
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479512/ERR479512_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479512/ERR479512_2.fastq.gz	ERR479512
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479514/ERR479514_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479514/ERR479514_2.fastq.gz	ERR479514
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479516/ERR479516_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479516/ERR479516_2.fastq.gz	ERR479516
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479517/ERR479517_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479517/ERR479517_2.fastq.gz	ERR479517
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479525/ERR479525_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479525/ERR479525_2.fastq.gz	ERR479525
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479526/ERR479526_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479526/ERR479526_2.fastq.gz	ERR479526
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479534/ERR479534_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479534/ERR479534_2.fastq.gz	ERR479534
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479535/ERR479535_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479535/ERR479535_2.fastq.gz	ERR479535
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479544/ERR479544_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479544/ERR479544_2.fastq.gz	ERR479544
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479547/ERR479547_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479547/ERR479547_2.fastq.gz	ERR479547
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479557/ERR479557_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479557/ERR479557_2.fastq.gz	ERR479557
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479563/ERR479563_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479563/ERR479563_2.fastq.gz	ERR479563
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479564/ERR479564_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479564/ERR479564_2.fastq.gz	ERR479564
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479565/ERR479565_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479565/ERR479565_2.fastq.gz	ERR479565
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479572/ERR479572_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479572/ERR479572_2.fastq.gz	ERR479572
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479573/ERR479573_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479573/ERR479573_2.fastq.gz	ERR479573
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479577/ERR479577_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479577/ERR479577_2.fastq.gz	ERR479577
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479578/ERR479578_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479578/ERR479578_2.fastq.gz	ERR479578
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479579/ERR479579_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479579/ERR479579_2.fastq.gz	ERR479579
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479581/ERR479581_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479581/ERR479581_2.fastq.gz	ERR479581
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479583/ERR479583_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479583/ERR479583_2.fastq.gz	ERR479583
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479584/ERR479584_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479584/ERR479584_2.fastq.gz	ERR479584
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479586/ERR479586_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479586/ERR479586_2.fastq.gz	ERR479586
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479588/ERR479588_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479588/ERR479588_2.fastq.gz	ERR479588
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479593/ERR479593_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479593/ERR479593_2.fastq.gz	ERR479593
