fastq_aspera	run_accession
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915159/SRR6915159_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915159/SRR6915159_2.fastq.gz	SRR6915159
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915165/SRR6915165_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915165/SRR6915165_2.fastq.gz	SRR6915165
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915166/SRR6915166_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915166/SRR6915166_2.fastq.gz	SRR6915166
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915173/SRR6915173_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915173/SRR6915173_2.fastq.gz	SRR6915173
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915176/SRR6915176_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915176/SRR6915176_2.fastq.gz	SRR6915176
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915179/SRR6915179_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915179/SRR6915179_2.fastq.gz	SRR6915179
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915182/SRR6915182_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915182/SRR6915182_2.fastq.gz	SRR6915182
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915192/SRR6915192_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915192/SRR6915192_2.fastq.gz	SRR6915192
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915197/SRR6915197_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915197/SRR6915197_2.fastq.gz	SRR6915197
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915202/SRR6915202_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915202/SRR6915202_2.fastq.gz	SRR6915202
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915203/SRR6915203_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915203/SRR6915203_2.fastq.gz	SRR6915203
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915205/SRR6915205_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915205/SRR6915205_2.fastq.gz	SRR6915205
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915206/SRR6915206_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915206/SRR6915206_2.fastq.gz	SRR6915206
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915212/SRR6915212_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915212/SRR6915212_2.fastq.gz	SRR6915212
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915218/SRR6915218_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915218/SRR6915218_2.fastq.gz	SRR6915218
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915219/SRR6915219_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915219/SRR6915219_2.fastq.gz	SRR6915219
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915221/SRR6915221_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915221/SRR6915221_2.fastq.gz	SRR6915221
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915222/SRR6915222_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915222/SRR6915222_2.fastq.gz	SRR6915222
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915223/SRR6915223_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915223/SRR6915223_2.fastq.gz	SRR6915223
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915225/SRR6915225_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915225/SRR6915225_2.fastq.gz	SRR6915225
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915226/SRR6915226_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915226/SRR6915226_2.fastq.gz	SRR6915226
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915229/SRR6915229_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915229/SRR6915229_2.fastq.gz	SRR6915229
fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915230/SRR6915230_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915230/SRR6915230_2.fastq.gz	SRR6915230
