fastq_aspera	run_accession
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688525/ERR688525_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688525/ERR688525_2.fastq.gz	ERR688525
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688529/ERR688529_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688529/ERR688529_2.fastq.gz	ERR688529
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688531/ERR688531_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688531/ERR688531_2.fastq.gz	ERR688531
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688532/ERR688532_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688532/ERR688532_2.fastq.gz	ERR688532
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688533/ERR688533_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688533/ERR688533_2.fastq.gz	ERR688533
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688534/ERR688534_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688534/ERR688534_2.fastq.gz	ERR688534
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688535/ERR688535_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688535/ERR688535_2.fastq.gz	ERR688535
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688536/ERR688536_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688536/ERR688536_2.fastq.gz	ERR688536
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688539/ERR688539_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688539/ERR688539_2.fastq.gz	ERR688539
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688541/ERR688541_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688541/ERR688541_2.fastq.gz	ERR688541
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688548/ERR688548_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688548/ERR688548_2.fastq.gz	ERR688548
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688551/ERR688551_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688551/ERR688551_2.fastq.gz	ERR688551
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688552/ERR688552_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688552/ERR688552_2.fastq.gz	ERR688552
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688553/ERR688553_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688553/ERR688553_2.fastq.gz	ERR688553
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688555/ERR688555_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688555/ERR688555_2.fastq.gz	ERR688555
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688556/ERR688556_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688556/ERR688556_2.fastq.gz	ERR688556
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688558/ERR688558_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688558/ERR688558_2.fastq.gz	ERR688558
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688563/ERR688563_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688563/ERR688563_2.fastq.gz	ERR688563
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688564/ERR688564_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688564/ERR688564_2.fastq.gz	ERR688564
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688567/ERR688567_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688567/ERR688567_2.fastq.gz	ERR688567
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688569/ERR688569_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688569/ERR688569_2.fastq.gz	ERR688569
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688573/ERR688573_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688573/ERR688573_2.fastq.gz	ERR688573
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688574/ERR688574_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688574/ERR688574_2.fastq.gz	ERR688574
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688575/ERR688575_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688575/ERR688575_2.fastq.gz	ERR688575
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688580/ERR688580_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688580/ERR688580_2.fastq.gz	ERR688580
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688584/ERR688584_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688584/ERR688584_2.fastq.gz	ERR688584
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688588/ERR688588_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688588/ERR688588_2.fastq.gz	ERR688588
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688590/ERR688590_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688590/ERR688590_2.fastq.gz	ERR688590
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688591/ERR688591_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688591/ERR688591_2.fastq.gz	ERR688591
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688594/ERR688594_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688594/ERR688594_2.fastq.gz	ERR688594
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688598/ERR688598_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688598/ERR688598_2.fastq.gz	ERR688598
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688599/ERR688599_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688599/ERR688599_2.fastq.gz	ERR688599
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688600/ERR688600_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688600/ERR688600_2.fastq.gz	ERR688600
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688602/ERR688602_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688602/ERR688602_2.fastq.gz	ERR688602
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688608/ERR688608_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688608/ERR688608_2.fastq.gz	ERR688608
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688614/ERR688614_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688614/ERR688614_2.fastq.gz	ERR688614
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688616/ERR688616_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688616/ERR688616_2.fastq.gz	ERR688616
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688618/ERR688618_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688618/ERR688618_2.fastq.gz	ERR688618
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688625/ERR688625_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688625/ERR688625_2.fastq.gz	ERR688625
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688626/ERR688626_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688626/ERR688626_2.fastq.gz	ERR688626
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688627/ERR688627_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688627/ERR688627_2.fastq.gz	ERR688627
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688630/ERR688630_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688630/ERR688630_2.fastq.gz	ERR688630
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688631/ERR688631_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688631/ERR688631_2.fastq.gz	ERR688631
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688633/ERR688633_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688633/ERR688633_2.fastq.gz	ERR688633
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688634/ERR688634_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688634/ERR688634_2.fastq.gz	ERR688634
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688635/ERR688635_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688635/ERR688635_2.fastq.gz	ERR688635
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688637/ERR688637_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688637/ERR688637_2.fastq.gz	ERR688637
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688642/ERR688642_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688642/ERR688642_2.fastq.gz	ERR688642
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688643/ERR688643_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688643/ERR688643_2.fastq.gz	ERR688643
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688644/ERR688644_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688644/ERR688644_2.fastq.gz	ERR688644
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688646/ERR688646_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688646/ERR688646_2.fastq.gz	ERR688646
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR710/ERR710415/ERR710415.fastq.gz	ERR710415
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR710/ERR710419/ERR710419.fastq.gz	ERR710419
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR710/ERR710420/ERR710420.fastq.gz	ERR710420
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR710/ERR710421/ERR710421.fastq.gz	ERR710421
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR710/ERR710423/ERR710423.fastq.gz	ERR710423
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR710/ERR710425/ERR710425_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR710/ERR710425/ERR710425_2.fastq.gz	ERR710425
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR710/ERR710426/ERR710426_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR710/ERR710426/ERR710426_2.fastq.gz	ERR710426
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688358/ERR688358.fastq.gz	ERR688358
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688359/ERR688359.fastq.gz	ERR688359
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688360/ERR688360.fastq.gz	ERR688360
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688362/ERR688362.fastq.gz	ERR688362
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688367/ERR688367.fastq.gz	ERR688367
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688369/ERR688369.fastq.gz	ERR688369
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688370/ERR688370.fastq.gz	ERR688370
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688383/ERR688383.fastq.gz	ERR688383
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688384/ERR688384.fastq.gz	ERR688384
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688386/ERR688386.fastq.gz	ERR688386
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688387/ERR688387.fastq.gz	ERR688387
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688391/ERR688391.fastq.gz	ERR688391
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688395/ERR688395.fastq.gz	ERR688395
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688399/ERR688399.fastq.gz	ERR688399
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688404/ERR688404.fastq.gz	ERR688404
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688408/ERR688408.fastq.gz	ERR688408
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688409/ERR688409.fastq.gz	ERR688409
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688417/ERR688417.fastq.gz	ERR688417
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688418/ERR688418.fastq.gz	ERR688418
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688419/ERR688419.fastq.gz	ERR688419
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688420/ERR688420.fastq.gz	ERR688420
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688427/ERR688427.fastq.gz	ERR688427
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688429/ERR688429.fastq.gz	ERR688429
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688430/ERR688430.fastq.gz	ERR688430
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688432/ERR688432.fastq.gz	ERR688432
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688435/ERR688435.fastq.gz	ERR688435
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688436/ERR688436.fastq.gz	ERR688436
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688437/ERR688437.fastq.gz	ERR688437
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688438/ERR688438.fastq.gz	ERR688438
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688443/ERR688443.fastq.gz	ERR688443
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688444/ERR688444.fastq.gz	ERR688444
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688447/ERR688447.fastq.gz	ERR688447
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688450/ERR688450.fastq.gz	ERR688450
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688453/ERR688453.fastq.gz	ERR688453
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688456/ERR688456.fastq.gz	ERR688456
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688457/ERR688457.fastq.gz	ERR688457
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688462/ERR688462.fastq.gz	ERR688462
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688467/ERR688467.fastq.gz	ERR688467
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688471/ERR688471.fastq.gz	ERR688471
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688474/ERR688474.fastq.gz	ERR688474
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688475/ERR688475.fastq.gz	ERR688475
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688477/ERR688477.fastq.gz	ERR688477
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688478/ERR688478.fastq.gz	ERR688478
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688479/ERR688479.fastq.gz	ERR688479
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688480/ERR688480.fastq.gz	ERR688480
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688482/ERR688482.fastq.gz	ERR688482
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688483/ERR688483.fastq.gz	ERR688483
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688487/ERR688487.fastq.gz	ERR688487
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688491/ERR688491.fastq.gz	ERR688491
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688497/ERR688497.fastq.gz	ERR688497
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688498/ERR688498.fastq.gz	ERR688498
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688500/ERR688500.fastq.gz	ERR688500
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688503/ERR688503.fastq.gz	ERR688503
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688505/ERR688505_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688505/ERR688505_2.fastq.gz	ERR688505
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688506/ERR688506_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688506/ERR688506_2.fastq.gz	ERR688506
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688509/ERR688509_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688509/ERR688509_2.fastq.gz	ERR688509
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688510/ERR688510_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688510/ERR688510_2.fastq.gz	ERR688510
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688511/ERR688511_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688511/ERR688511_2.fastq.gz	ERR688511
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688512/ERR688512_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688512/ERR688512_2.fastq.gz	ERR688512
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688514/ERR688514_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688514/ERR688514_2.fastq.gz	ERR688514
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688526/ERR688526_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688526/ERR688526_2.fastq.gz	ERR688526
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688528/ERR688528_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688528/ERR688528_2.fastq.gz	ERR688528
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688530/ERR688530_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688530/ERR688530_2.fastq.gz	ERR688530
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688540/ERR688540_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688540/ERR688540_2.fastq.gz	ERR688540
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688544/ERR688544_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688544/ERR688544_2.fastq.gz	ERR688544
