fastq_aspera	run_accession
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018240/ERR1018240_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018240/ERR1018240_2.fastq.gz	ERR1018240
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018241/ERR1018241_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018241/ERR1018241_2.fastq.gz	ERR1018241
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018244/ERR1018244_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018244/ERR1018244_2.fastq.gz	ERR1018244
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018249/ERR1018249_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018249/ERR1018249_2.fastq.gz	ERR1018249
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018250/ERR1018250_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018250/ERR1018250_2.fastq.gz	ERR1018250
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018252/ERR1018252_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018252/ERR1018252_2.fastq.gz	ERR1018252
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018256/ERR1018256_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018256/ERR1018256_2.fastq.gz	ERR1018256
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018265/ERR1018265_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018265/ERR1018265_2.fastq.gz	ERR1018265
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018266/ERR1018266_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018266/ERR1018266_2.fastq.gz	ERR1018266
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018267/ERR1018267_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018267/ERR1018267_2.fastq.gz	ERR1018267
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018268/ERR1018268_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018268/ERR1018268_2.fastq.gz	ERR1018268
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018271/ERR1018271_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018271/ERR1018271_2.fastq.gz	ERR1018271
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018273/ERR1018273_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018273/ERR1018273_2.fastq.gz	ERR1018273
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018275/ERR1018275_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018275/ERR1018275_2.fastq.gz	ERR1018275
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018276/ERR1018276_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018276/ERR1018276_2.fastq.gz	ERR1018276
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018279/ERR1018279_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018279/ERR1018279_2.fastq.gz	ERR1018279
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018280/ERR1018280_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018280/ERR1018280_2.fastq.gz	ERR1018280
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018283/ERR1018283_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018283/ERR1018283_2.fastq.gz	ERR1018283
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018285/ERR1018285_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018285/ERR1018285_2.fastq.gz	ERR1018285
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018287/ERR1018287_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018287/ERR1018287_2.fastq.gz	ERR1018287
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018293/ERR1018293_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018293/ERR1018293_2.fastq.gz	ERR1018293
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018294/ERR1018294_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018294/ERR1018294_2.fastq.gz	ERR1018294
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018297/ERR1018297_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018297/ERR1018297_2.fastq.gz	ERR1018297
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018299/ERR1018299_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018299/ERR1018299_2.fastq.gz	ERR1018299
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018300/ERR1018300_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018300/ERR1018300_2.fastq.gz	ERR1018300
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018303/ERR1018303_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018303/ERR1018303_2.fastq.gz	ERR1018303
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018304/ERR1018304_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018304/ERR1018304_2.fastq.gz	ERR1018304
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018312/ERR1018312_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018312/ERR1018312_2.fastq.gz	ERR1018312
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018189/ERR1018189_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018189/ERR1018189_2.fastq.gz	ERR1018189
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018193/ERR1018193_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018193/ERR1018193_2.fastq.gz	ERR1018193
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018195/ERR1018195_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018195/ERR1018195_2.fastq.gz	ERR1018195
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018197/ERR1018197_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018197/ERR1018197_2.fastq.gz	ERR1018197
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018199/ERR1018199_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018199/ERR1018199_2.fastq.gz	ERR1018199
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018200/ERR1018200_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018200/ERR1018200_2.fastq.gz	ERR1018200
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018207/ERR1018207_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018207/ERR1018207_2.fastq.gz	ERR1018207
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018209/ERR1018209_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018209/ERR1018209_2.fastq.gz	ERR1018209
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018212/ERR1018212_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018212/ERR1018212_2.fastq.gz	ERR1018212
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018215/ERR1018215_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018215/ERR1018215_2.fastq.gz	ERR1018215
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018218/ERR1018218_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018218/ERR1018218_2.fastq.gz	ERR1018218
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018219/ERR1018219_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018219/ERR1018219_2.fastq.gz	ERR1018219
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018221/ERR1018221_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018221/ERR1018221_2.fastq.gz	ERR1018221
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018223/ERR1018223_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018223/ERR1018223_2.fastq.gz	ERR1018223
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018225/ERR1018225_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018225/ERR1018225_2.fastq.gz	ERR1018225
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018228/ERR1018228_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018228/ERR1018228_2.fastq.gz	ERR1018228
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018231/ERR1018231_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018231/ERR1018231_2.fastq.gz	ERR1018231
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018232/ERR1018232_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018232/ERR1018232_2.fastq.gz	ERR1018232
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018235/ERR1018235_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018235/ERR1018235_2.fastq.gz	ERR1018235
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018239/ERR1018239_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018239/ERR1018239_2.fastq.gz	ERR1018239
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018242/ERR1018242_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018242/ERR1018242_2.fastq.gz	ERR1018242
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018243/ERR1018243_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018243/ERR1018243_2.fastq.gz	ERR1018243
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018251/ERR1018251_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018251/ERR1018251_2.fastq.gz	ERR1018251
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018253/ERR1018253_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018253/ERR1018253_2.fastq.gz	ERR1018253
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018255/ERR1018255_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018255/ERR1018255_2.fastq.gz	ERR1018255
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018257/ERR1018257_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018257/ERR1018257_2.fastq.gz	ERR1018257
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018258/ERR1018258_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018258/ERR1018258_2.fastq.gz	ERR1018258
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018259/ERR1018259_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018259/ERR1018259_2.fastq.gz	ERR1018259
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018261/ERR1018261_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018261/ERR1018261_2.fastq.gz	ERR1018261
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018269/ERR1018269_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018269/ERR1018269_2.fastq.gz	ERR1018269
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018274/ERR1018274_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018274/ERR1018274_2.fastq.gz	ERR1018274
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018278/ERR1018278_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018278/ERR1018278_2.fastq.gz	ERR1018278
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018282/ERR1018282_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018282/ERR1018282_2.fastq.gz	ERR1018282
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018284/ERR1018284_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018284/ERR1018284_2.fastq.gz	ERR1018284
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018286/ERR1018286_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018286/ERR1018286_2.fastq.gz	ERR1018286
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018288/ERR1018288_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018288/ERR1018288_2.fastq.gz	ERR1018288
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018289/ERR1018289_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018289/ERR1018289_2.fastq.gz	ERR1018289
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018290/ERR1018290_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018290/ERR1018290_2.fastq.gz	ERR1018290
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018291/ERR1018291_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018291/ERR1018291_2.fastq.gz	ERR1018291
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018295/ERR1018295_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018295/ERR1018295_2.fastq.gz	ERR1018295
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018298/ERR1018298_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018298/ERR1018298_2.fastq.gz	ERR1018298
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018186/ERR1018186_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018186/ERR1018186_2.fastq.gz	ERR1018186
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018190/ERR1018190_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018190/ERR1018190_2.fastq.gz	ERR1018190
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018191/ERR1018191_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018191/ERR1018191_2.fastq.gz	ERR1018191
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018194/ERR1018194_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018194/ERR1018194_2.fastq.gz	ERR1018194
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018205/ERR1018205_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018205/ERR1018205_2.fastq.gz	ERR1018205
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018208/ERR1018208_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018208/ERR1018208_2.fastq.gz	ERR1018208
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018210/ERR1018210_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018210/ERR1018210_2.fastq.gz	ERR1018210
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018211/ERR1018211_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018211/ERR1018211_2.fastq.gz	ERR1018211
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018213/ERR1018213_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018213/ERR1018213_2.fastq.gz	ERR1018213
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018216/ERR1018216_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018216/ERR1018216_2.fastq.gz	ERR1018216
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018217/ERR1018217_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018217/ERR1018217_2.fastq.gz	ERR1018217
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018222/ERR1018222_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018222/ERR1018222_2.fastq.gz	ERR1018222
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018226/ERR1018226_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018226/ERR1018226_2.fastq.gz	ERR1018226
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018229/ERR1018229_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018229/ERR1018229_2.fastq.gz	ERR1018229
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018233/ERR1018233_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018233/ERR1018233_2.fastq.gz	ERR1018233
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018245/ERR1018245_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018245/ERR1018245_2.fastq.gz	ERR1018245
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018246/ERR1018246_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018246/ERR1018246_2.fastq.gz	ERR1018246
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018247/ERR1018247_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018247/ERR1018247_2.fastq.gz	ERR1018247
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018248/ERR1018248_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018248/ERR1018248_2.fastq.gz	ERR1018248
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018254/ERR1018254_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018254/ERR1018254_2.fastq.gz	ERR1018254
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018260/ERR1018260_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018260/ERR1018260_2.fastq.gz	ERR1018260
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018262/ERR1018262_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018262/ERR1018262_2.fastq.gz	ERR1018262
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018263/ERR1018263_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018263/ERR1018263_2.fastq.gz	ERR1018263
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018264/ERR1018264_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018264/ERR1018264_2.fastq.gz	ERR1018264
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018270/ERR1018270_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018270/ERR1018270_2.fastq.gz	ERR1018270
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018272/ERR1018272_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018272/ERR1018272_2.fastq.gz	ERR1018272
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018277/ERR1018277_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018277/ERR1018277_2.fastq.gz	ERR1018277
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018281/ERR1018281_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018281/ERR1018281_2.fastq.gz	ERR1018281
